Account ID,Company Name,Listed,Ticker,ISIN,HQ Country,GICS Sector,Accounting Year End, Reported Scope 1 (tCO2e) , Estimated Scope 1 (tCO2e) ,Scope 1 source,Scope 1 quality flag, Reported market-based Scope 2 (tCO2e) , Note , Reported location-based Scope 2 (tCO2e) , Estimated location-based Scope 2 (tCO2e) ,Location-based Scope 2 source,Location-based Scope 2 quality flag,Scope 2 company comments,GHG revenue intensity (tCO2e/mmUSD),Scope 2 figure used for intensity,amplification.wordsindex,DeAmplification.wordsindex,HE_negativeindex,HE_positiveindex,angerindex,anticipationindex,disgustindex,fearindex,joyindex,sadnessindex,surpriseindex,trustindex,LMnegativeindex,LMpositiveindex,LMuncertaintyindex,BasicNegativeWordsindex,PositivePolarisedindex,NegativePolarisedindex,PowerWordsindex,PrudentialNegativeindex,PrudentialPositiveindex,PrudentialTopNegativeindex,Strategyindex,Financial.termsindex,Regulationindex,Technologyindex,Healthcareindex,Environmentindex,Socialindex,Governanceindex,ESGindex,LMuncertaintyindex,Regulationindex,Environmentindex,Socialindex,Governanceindex,ESGindex,ISIN lower,2016vol,2017vol,2018vol,2019vol,VolFactor,Carbon Emission  (tCO2e/mmUSD)
22652,China Everbright Ltd,Yes,165 HK,HK0165000859,China,Financials,31/12/2016, 87.00 ,,Reported: Company Filings (Reviewed),7,, NA ,," 3,600 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,4.23,Location-based,70,26,41,118,59,98,53,58,126,100,65,140,46,119,36,68,98,68,93,126,112,0,41,178,0,40,195,0,72,0,21,0.32,0.26,0.14,0.28,0.29,0.06,hk0165000859,,0.014506922,0.018520826,0.016763657,0.346365915,4.226902217
53573,China South City Holdings Ltd.,Yes,1668 HK,,China,Real Estate,30/03/2017,," 8,900 ",Estimated: Gamma GLM,4,, NA ,," 170,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,177.08,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,177.08488
21692,Tsingtao Brewery Company Limited,Yes,168 HK,CNE1000004K1,China,Consumer Staples,31/12/2016,," 150,000 ",Estimated: Gamma GLM,3,, NA ,," 160,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,86.22,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000004k1,0.018064576,0.020230319,0.023580311,0.018092752,0.29197995,86.22416057
3179,China Communications Construction,Yes,1800 HK,CNE1000002F5,China,Industrials,31/12/2016,," 3,400,000 ",Estimated: Gamma GLM,3,, NA ,," 850,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,65.64,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000002f5,,,,,0,65.6385254
50597,Intime Retail Group Co Ltd,Yes,1833 HK,,China,Consumer Discretionary,31/12/2016,," 5,300 ",Estimated: Gamma GLM,4,, NA ,," 63,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,75.79,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,75.79120245
53554,Haitian International Holdings Ltd.,Yes,1882 HK,KYG4232C1087,China,Industrials,31/12/2016,," 24,000 ",Estimated: Gamma GLM,5,, NA ,," 62,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,70.52,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg4232c1087,,,,,0,70.52244008
58302,Sunac China Holdings Ltd,Yes,1918 HK,KYG8569A1067,China,Real Estate,31/12/2016,," 44,000 ",Estimated: Gamma GLM,5,, NA ,," 920,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,181.12,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg8569a1067,,,,,0,181.1247017
59407,BAIC Motor Corporation Ltd,Yes,1958 HK,0,China,Consumer Discretionary,31/12/2016,," 150,000 ",Estimated: Gamma GLM,4,, NA ,," 480,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,36.00,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,36.00378554
7847,Guangdong Electric Power Development Co.,Yes,200539 CH,CNE000000HW5,China,Utilities,31/12/2016,," 20,000,000 ","Estimated: Gamma GLM, Coal Extraction",6,, NA ,," 500,000 ","Estimated: Gamma GLM, Coal Extraction",6,,6082.42,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne000000hw5,0.012012803,0.006675092,0.010127601,0.011818119,0.552882206,6082.418251
3223,Chongqing Changan Automobile Company Limited,Yes,200625 CH,CNE000000N14,China,Consumer Discretionary,31/12/2016,," 96,000 ",Estimated: Gamma GLM,4,, NA ,," 320,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,36.88,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne000000n14,0.021385115,0.015333543,0.022414211,0.019076897,0.253634085,36.87629422
3973,Country Garden Holdings Co,Yes,2007 HK,KYG245241032,China,Real Estate,31/12/2016," 23,412.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 4,000,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,174.53,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg245241032,,,,,0,174.5284787
37083,AAC Technologies Holdings,Yes,2018 HK,KYG2953R1149,China,Information Technology,31/12/2016,," 52,000 ",Estimated: Gamma GLM,5,, NA ,," 240,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,125.05,Location-based,70,79,62,140,20,81,75,64,91,52,56,88,76,123,95,93,121,93,97,48,69,0,0,79,55,298,0,0,181,0,53,0.14,0.15,0.04,0.28,0.21,0.29,kyg2953r1149,,,,,0,125.0460358
21956,China International Marine Containers Group Co Ltd,Yes,2039 HK,CNE100001NN9,China,Industrials,31/12/2016,," 230,000 ",Estimated: Gamma GLM,5,, NA ,," 370,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,78.73,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100001nn9,0.022605695,0.018205809,0.022105178,0.021996762,0.171177945,78.72951556
53556,Luye Pharma Group Ltd,Yes,2186 HK,BMG570071099,China,Health Care,31/12/2016,," 6,900 ",Estimated: Gamma GLM,5,, NA ,," 14,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,47.57,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,bmg570071099,,,,,0,47.56702626
45003,Uni-President China Holdings,Yes,220 HK,,China,Consumer Staples,31/12/2016,," 58,000 ",Estimated: Carried Forwards,5,, NA ,," 190,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,78.48,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,78.47679081
31391,Guangzhou Automobile Group Co. Ltd,Yes,2238 HK,CNE100000Q35,China,Consumer Discretionary,31/12/2016,," 63,000 ",Estimated: Gamma GLM,4,, NA ,," 210,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,36.69,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000q35,,,,,0,36.68516602
44659,MGM China Holdings,Yes,2282 HK,KYG607441022,China,Consumer Discretionary,31/12/2016," 3,996.00 ",,Reported: Company Filings (Reviewed),7,, NA ,," 110,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,2,,59.36,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg607441022,,,,,0,59.35838625
49759,Shenzhou International Group Holdings Ltd,Yes,2313 HK,KYG8087W1015,China,Consumer Discretionary,31/12/2016,," 8,000 ",Estimated: Gamma GLM,2,, NA ,," 24,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,3,,14.07,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg8087w1015,,,,,0,14.07372875
14780,Ping An Insurance Company of China,Yes,2318 HK,CNE1000003X6,China,Financials,31/12/2016,," 75,000 ",Estimated: Gamma GLM,5,, NA ,," 630,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,6.03,Location-based,133,0,49,126,25,64,27,54,44,75,35,81,138,66,70,108,100,108,120,120,127,193,83,90,32,27,0,0,73,0,21,0.26,0.09,0.14,0.28,0.29,0.07,cne1000003x6,0.017622448,0.016075287,0.016260623,0.013728609,0.47518797,6.034161571
23051,Picc Property & Casualty,Yes,2328 HK,CNE100000593,China,Financials,31/12/2016,," 21,000 ",Estimated: Gamma GLM,5,, NA ,," 130,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,3.51,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000593,0.019899858,0.015196461,0.019531231,0.021397166,0.184962406,3.506220174
7703,Great Wall Motor Company (H),Yes,2333 HK,CNE100000338,China,Consumer Discretionary,31/12/2016,," 130,000 ",Estimated: Gamma GLM,4,, NA ,," 420,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,38.53,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000338,0.028114856,0.024718332,0.025736019,0.030184953,0.058646617,38.53389056
21677,"Weichai Power Co,.Ltd.",Yes,2338 HK,CNE1000004L9,China,Industrials,31/12/2016,," 200,000 ",Estimated: Gamma GLM,4,, NA ,," 210,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,29.36,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000004l9,0.026374547,0.023549153,0.029510208,0.024991369,0.112781955,29.3603525
50582,AviChina Industry & Technology Co Ltd,Yes,2357 HK,CNE1000001Y8,China,Industrials,31/12/2016,," 110,000 ",Estimated: Gamma GLM,5,, NA ,," 330,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,79.77,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000001y8,0.02041193,0.015138435,0.023816659,0.0188301,0.262656642,79.77228638
64608,Sunny Optical Technology Co. Ltd.,Yes,2382 HK,,China,Information Technology,31/12/2016,," 16,000 ",Estimated: Gamma GLM,5,, NA ,," 75,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,41.36,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,41.35686888
34421,ZINWELL CORPORATION,Yes,2485 TT,,China,Consumer Discretionary,31/12/2016, 154.18 ,,Reported: CDP (Not Reviewed),,, NA ," 17,548.14 ",,Reported: CDP (Not Reviewed),,,42.95,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,42.95220071
55153,China Everbright International,Yes,257 HK,HK0257001336,China,Industrials,31/12/2016," 3,772,409.91 ",,Reported: Company Filings (Reviewed),7,, NA ,," 160,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,2,,2184.84,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,hk0257001336,,0.010957564,0.023197593,0.020891869,0.197243108,2184.842105
646,Aluminum Corporation of China,Yes,2600 HK,CNE1000001T8,China,Materials,31/12/2016,," 5,100,000 ","Estimated: Gamma GLM, Coal Extraction",6,, NA ,," 2,400,000 ","Estimated: Gamma GLM, Coal Extraction",6,,345.71,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000001t8,0.022182658,0.028833959,0.027299494,0.024784412,0.117042607,345.7094234
21569,ENN Energy Holdings,Yes,2688 HK,KYG3066L1014,China,Utilities,31/12/2016,," 2,800,000 ",Estimated: Gamma GLM,3,, NA ,," 300,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,3,,603.64,Location-based,89,91,107,80,97,64,153,108,58,108,47,80,108,45,70,94,53,94,60,92,50,165,117,100,125,38,0,949,0,30,339,0.26,0.15,0.25,0.23,0.02,0.13,kyg3066l1014,,,,,0,603.6413202
20536,Weiqiao Textile Company Limited,Yes,2698 HK,0,China,Consumer Discretionary,31/12/2016,," 420,000 ",Estimated: Gamma GLM,4,, NA ,," 430,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,398.19,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,398.191741
22929,"Guangzhou R&F Properties Co., Ltd.",Yes,2777 HK,CNE100000569,China,Real Estate,31/12/2016,," 77,000 ",Estimated: Gamma GLM,4,, NA ,," 1,400,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,182.55,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000569,0.022834118,0.025436477,0.027079302,0.02534647,0.107017544,182.5453521
59409,China Huarong Asset Management Co Ltd,Yes,2799 HK,,China,Financials,31/12/2016,," 6,400 ",Estimated: Gamma GLM,4,, NA ,," 46,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,3.78,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,3.775839097
3233,China Oilfield Services,Yes,2883 HK,CNE1000002P4,China,Energy,31/12/2016,," 630,000 ",Estimated: Gamma GLM,4,, NA ,," 29,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,290.09,Location-based,84,82,103,106,108,78,104,87,87,89,109,101,145,160,70,88,139,88,92,84,29,75,128,74,49,280,0,0,57,41,33,0.26,0.17,0.16,0.21,0.26,0.15,cne1000002p4,0.029458722,0.014364285,0.027212759,0.024869389,0.114536341,290.0911212
3247,China Resources Enterprise,Yes,291 HK,HK0291001490,China,Consumer Staples,31/12/2016,," 180,000 ",Estimated: Gamma GLM,3,, NA ,," 180,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,83.31,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,hk0291001490,0.022613459,0.017527611,0.024191452,0.02555838,0.103258145,83.31462611
28835,Porton,Yes,300363 CH,,China,Materials,31/12/2016," 1,771.54 ",,Reported: CDP (Not Reviewed),,, NA ," 54,361.14 ",,Reported: CDP (Not Reviewed),,"Our two acquisition plants which are Shangyu and Dongbang were officially put into use. And our prodution in 2016 was the biggest in history.  Consequently, the CO2 emission in 2016 went up to a peak.",284.06,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,284.0578918
1037,"Asia Vital Components Co., LTD",Yes,3017 TT,,China,Information Technology,31/12/2016," 1,230.18 ",,Reported: CDP (Not Reviewed),,, NA ," 38,376.10 ",,Reported: CDP (Not Reviewed),,"AVC's scope 2 emissions are calculated from consumed electricity according to the methodologies provided by the Greenhouse Gas Protocol. Due to the electricity provider is a government entity, we are unable to obtain the emissions factors or residual emissions factors for the reporting period; thereby unable to report a Scope 2, market-based figure.",48.16,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,48.15645936
49530,China State Construction International Holdings Ltd,Yes,3311 HK,KYG216771363,China,Industrials,31/12/2016," 1,849,121.00 ",,Reported: CDP (Reviewed),7," 78,481.00 ",  ," 78,481.00 ",,Reported: CDP (Reviewed),7,,323.82,Market-based,76,14,117,111,108,81,121,121,88,102,73,85,89,111,97,124,85,124,83,119,62,0,356,113,136,72,0,200,237,57,161,0.13,0.05,0.02,0.17,0.06,0.07,kyg216771363,,,,,0,323.8176033
3231,China National Building Materials Company Limited,Yes,3323 HK,CNE1000002N9,China,Materials,31/12/2016,," 160,000,000 ","Estimated: Cement, Gamma GLM",6,, NA ,," 14,000,000 ","Estimated: Cement, Gamma GLM",6,,11378.71,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000002n9,0.020829563,0.028334107,0.030198832,0.01985965,0.228320802,11378.71435
1454,Bank of Communications,Yes,3328 HK,CNE100000205,China,Financials,31/12/2016," 3,491.40 ",,Reported: CDP (Reviewed),7,, NA ," 80,281.08 ",,Reported: CDP (Reviewed),7,,1.59,Location-based,42,58,238,116,60,77,49,106,66,52,96,129,157,79,99,240,65,240,90,200,14,212,90,139,156,59,0,0,80,58,47,0.13,0.00,0.12,0.17,0.23,0.01,cne100000205,0.015651491,0.009484345,0.012981224,0.011918741,0.549373434,1.592221325
31364,China Evergrande Group,Yes,3333 HK,KYG2119W1069,China,Real Estate,31/12/2016,," 260,000 ",Estimated: Gamma GLM,5,, NA ,," 5,500,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,180.90,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,kyg2119w1069,,,,,0,180.8994093
22938,Sino-Ocean Land Holdings,Yes,3377 HK,HK3377040226,China,Real Estate,31/12/2016,," 46,000 ",Estimated: Gamma GLM,5,, NA ,," 790,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,160.68,Location-based,96,24,91,77,101,99,84,122,115,149,110,106,97,94,72,119,82,119,80,153,63,174,204,116,113,18,475,83,66,47,67,0.25,0.06,0.15,0.19,0.17,0.03,hk3377040226,,,,,0,160.6765328
17089,SINOPEC Shanghai Petrochemical Co. Ltd.,Yes,338 HK,CNE1000004C8,China,Materials,31/12/2016,," 2,900,000 ",Estimated: Gamma GLM,5,, NA ,," 2,800,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,574.06,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000004c8,0.020576894,0.017485807,0.019576538,0.014613653,0.442857143,574.0626413
40966,Fuyao Glass Industry Group Co Ltd,Yes,3606 HK,,China,Consumer Discretionary,31/07/2016,," 350,000 ",Estimated: Gamma GLM,3," 890,784.00 ",  ,," 410,000 ",Estimated: IEA National Grid Emissions Factor applied to Reported SHEC.,5,Allocated by CDP into Market Based becuase the implied emissions factor more closely matches that of the 2016 Market Based Scope 2 figure.,495.72,Market-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,495.7246791
37473,Chongqing Rural Commercial Bank,Yes,3618 HK,CNE100000X44,China,Financials,31/12/2016,," 5,300 ",Estimated: Gamma GLM,5,, NA ,," 61,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,12.57,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000x44,,0.014854669,0.020288701,0.014547879,0.446115288,12.56645723
34024,Ming Fai International Holdings Limited,Yes,3828 HK,0,China,Materials,31/12/2016," 1,175.37 ",,Reported: CDP (Not Reviewed),,, NA ," 17,764.01 ",,Reported: CDP (Not Reviewed),,Purchased electricity decrease due to our production capacity for amenities products decrease in 2016.,118.17,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,0,,,,,0,118.1675856
3242,China Petroleum & Chemical Corporation,Yes,386 HK,CNE1000002Q2,China,Energy,31/12/2016,," 120,000,000 ","Estimated: Gamma GLM, O&G  Refining, Oil & Gas Extraction, Coal Generation, Gas Generation",6,, NA ,," 19,000,000 ","Estimated: Gamma GLM, Oil & Gas Extraction, O&G  Refining, Coal Generation, Gas Generation",6,,490.93,Location-based,68,77,61,94,148,96,103,122,82,83,70,91,145,77,47,138,112,138,92,95,165,210,0,107,57,39,0,715,0,38,261,0.31,0.04,0.25,0.21,0.03,0.12,cne1000002q2,0.019831639,0.010934787,0.018989181,0.014173893,0.460902256,490.934003
53551,Kingsoft Corporation Ltd.,Yes,3888 HK,KYG5264Y1089,China,Information Technology,31/12/2016,," 1,500 ",Estimated: Gamma GLM,4,, NA ,," 19,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,16.44,Location-based,57,17,130,134,61,108,63,89,70,74,48,99,143,97,60,102,84,102,99,52,114,247,53,79,71,729,0,0,47,34,27,0.29,0.11,0.18,0.22,0.28,0.28,kyg5264y1089,,,,,0,16.43695026
64612,Zhuzhou CRRC Times Electric Co Ltd,Yes,3898 HK,,China,Industrials,31/12/2016,," 16,000 ",Estimated: Gamma GLM,5,, NA ,," 77,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,42.45,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,42.45489738
22119,Beijing Enterprises,Yes,392 HK,HK0392044647,China,Industrials,31/12/2016,," 4,400,000 ",Estimated: Gamma GLM,3,, NA ,," 240,000 ","Estimated: Gamma GLM, Biomass & Waste Generation",6,,643.64,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,hk0392044647,0.02054266,0.014969242,0.016113901,0.015321231,0.4160401,643.6434659
22664,China Bluechemical Ltd,Yes,3983 HK,CNE1000002D0,China,Materials,31/12/2016,," 440,000 ",Estimated: Gamma GLM,3,, NA ,," 250,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,4,,538.82,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne1000002d0,0.025070689,0.026607158,0.027304167,0.02461815,0.120050125,538.8225556
1451,Bank of China,Yes,3988 HK,CNE1000001Z5,China,Financials,31/12/2016,," 110,000 ",Estimated: Gamma GLM,5,, NA ,," 1,300,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,12.43,Location-based,46,32,137,131,135,105,55,133,128,99,83,152,111,142,88,159,113,159,107,194,39,59,101,122,270,115,0,0,45,161,65,0.18,0.01,0.19,0.05,0.18,0.01,cne1000001z5,0.014591439,0.01127733,0.013413668,0.010874321,0.581704261,12.4329338
49767,Sihuan Pharmaceutical Holdings Group Ltd,Yes,460 HK,,China,Health Care,31/12/2016,," 7,500 ",Estimated: Gamma GLM,5,, NA ,," 15,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,46.90,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,46.90138203
22114,Dongfeng Motor Group,Yes,489 HK,CNE100000312,China,Consumer Discretionary,31/12/2016,," 150,000 ",Estimated: Gamma GLM,4,, NA ,," 500,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,5,,35.26,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,cne100000312,0.020044966,0.01531016,0.019945528,0.016449781,0.362406015,35.25850177
53546,Hanergy Thin Film Power Group Ltd,Yes,566 HK,,China,Information Technology,31/12/2016,," 2,100 ",Estimated: Gamma GLM,1,, NA ,," 30,000 ",Estimated: IEA National Grid Emissions Factor applied to Estimated SHEC.,2,,55.58,Location-based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.25,0.28,0.31,0.32,,,,,,0,55.58056585
